'13','Barranca Seca','Colonia','61530','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61530/barranca-seca/'
'14','Benito Juárez','Colonia','61517','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61517/benito-juarez/'
'15','Boca de la Cañada','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/boca-de-la-cañada/'
'16','Camémbaro','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/camembaro/'
'17','Canoas','Colonia','61530','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61530/canoas/'
'18','Carabanchel','Colonia','61519','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61519/carabanchel/'
'19','Carpinteros','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/carpinteros/'
'20','Cerrito de los Magueyes','Rancho','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/cerrito-de-los-magueyes/'
'21','Chimusdá (Cuarta Manzana de Donaciano Ojeda)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/chimusda-cuarta-manzana-de-donaciano-ojeda/'
'22','Coatepec de Morelos','Colonia','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/coatepec-de-morelos/'
'23','Crescencio Morales (San Mateo)','Pueblo','61520','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61520/crescencio-morales-san-mateo/'
'24','Cuauhtémoc','Colonia','61506','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61506/cuauhtemoc/'
'25','Dámaso Cárdenas','Colonia','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/damaso-cardenas/'
'26','Donaciano Ojeda (San Francisco)','Pueblo','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/donaciano-ojeda-san-francisco/'
'27','Dos Ríos (Barbechos)','Ranchería','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/dos-rios-barbechos/'
'28','Educación','Colonia','61519','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61519/educacion/'
'29','El Aguacate','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/el-aguacate/'
'30','El Álamo','Rancho','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/el-alamo/'
'31','El Asoleadero','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/el-asoleadero/'
'32','El Banco','Rancho','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/el-banco/'
'33','El Bordo','Ranchería','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/el-bordo/'
'34','El Callejón','Rancho','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/el-callejon/'
'35','El Calvario','Colonia','61515','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61515/el-calvario/'
'36','El Campamento (Sexta Manzana de Nicolás Romero)','Ranchería','61534','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61534/el-campamento-sexta-manzana-de-nicolas-romero/'
'37','El Capulín','Rancho','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/el-capulin/'
'38','El Capulín (Tercera Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/el-capulin-tercera-manzana-de-crescencio-morales/'
'39','El Cerrito','Colonia','61506','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61506/el-cerrito/'
'40','El Derrumbadero','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/el-derrumbadero/'
'41','El Escobal (Tercera Manzana de San Miguel)','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/el-escobal-tercera-manzana-de-san-miguel/'
'42','El Gigante','Rancho','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/el-gigante/'
'43','El Granjeno','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/el-granjeno/'
'44','El Hortelano (Puerto de Santa María)','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/el-hortelano-puerto-de-santa-maria/'
'45','El Kilómetro (Llano de San Felipe)','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/el-kilometro-llano-de-san-felipe/'
'46','El Lindero (Segunda Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/el-lindero-segunda-manzana-de-crescencio-morales/'
'47','El Llano de Curungueo','Rancho','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/el-llano-de-curungueo/'
'48','El Maguey','Rancho','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/el-maguey/'
'49','El Moral','Colonia','61514','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61514/el-moral/'
'50','El Naranjo','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/el-naranjo/'
'51','El Ojo de Agua','Rancho','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/el-ojo-de-agua/'
'52','El Paraíso','Fraccionamiento','61503','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61503/el-paraiso/'
'53','El Pedregal','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/el-pedregal/'
'54','El Plan','Colonia','61507','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61507/el-plan/'
'55','El Polvorín','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/el-polvorin/'
'56','El Puerto (Tercera Manzana)','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/el-puerto-tercera-manzana/'
'57','El Puerto de Valle Verde','Rancho','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/el-puerto-de-valle-verde/'
'58','El Rincón de San Felipe (Tercera Manz. San Felipe)','Pueblo','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/el-rincon-de-san-felipe-tercera-manz-san-felipe/'
'59','El Rincón de Vechi','Rancho','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/el-rincon-de-vechi/'
'60','El Sauz (Tercera Manzana)','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/el-sauz-tercera-manzana/'
'61','El Sombrerete (Tercera Manzana de Curungueo)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/el-sombrerete-tercera-manzana-de-curungueo/'
'62','El Tigre (Segunda Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/el-tigre-segunda-manzana-de-crescencio-morales/'
'63','El Tigrito (Segunda Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/el-tigrito-segunda-manzana-de-crescencio-morales/'
'64','El Tiradero (El Tianguis)','Rancho','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/el-tiradero-el-tianguis/'
'65','El Troje','Ranchería','61533','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61533/el-troje/'
'66','Emiliano Zapata (San Juan Zitácuaro)','Ranchería','61534','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61534/emiliano-zapata-san-juan-zitacuaro/'
'67','Flor de Liz','Colonia','61509','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61509/flor-de-liz/'
'68','Francisco Serrato (San Bartolo)','Pueblo','61524','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61524/francisco-serrato-san-bartolo/'
'69','Fuentes de La Estación FOVISSSTE','Colonia','61509','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61509/fuentes-de-la-estacion-fovissste/'
'70','Héroes Ferrocarrileros','Colonia','61508','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61508/heroes-ferrocarrileros/'
'71','Ignacio López Rayón (Coyota Primera Manzana)','Pueblo','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/ignacio-lopez-rayon-coyota-primera-manzana/'
'72','Ignacio Zaragoza','Colonia','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/ignacio-zaragoza/'
'73','Independencia','Colonia','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/independencia/'
'74','INFONAVIT','Colonia','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/infonavit/'
'75','INFONAVIT Circuito Revolución','Fraccionamiento','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/infonavit-circuito-revolucion/'
'76','INFONAVIT Jacarandas','Unidad habitacional','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/infonavit-jacarandas/'
'77','Jose Maria Morelos','Colonia','61518','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61518/jose-maria-morelos/'
'78','Kilómetro Once','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/kilometro-once/'
'79','La Angostura (La Vuelta)','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-angostura-la-vuelta/'
'80','La Barranca (Quinta Manzana Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/la-barranca-quinta-manzana-crescencio-morales/'
'81','La Calera','Rancho','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-calera/'
'82','La Capilla (Tercera Manzana de Francisco Serrato)','Ranchería','61524','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61524/la-capilla-tercera-manzana-de-francisco-serrato/'
'83','La Carne Hedionda','Rancho','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/la-carne-hedionda/'
'84','La Colonia de Aputzio','Ranchería','61533','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61533/la-colonia-de-aputzio/'
'85','La Comunidad','Rancho','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/la-comunidad/'
'86','La Cortina','Ranchería','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/la-cortina/'
'87','La Cuesta','Colonia','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/la-cuesta/'
'88','La Cumbre (Quinta Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/la-cumbre-quinta-manzana-de-crescencio-morales/'
'89','La Dieta (Segunda Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/la-dieta-segunda-manzana-de-crescencio-morales/'
'90','La Encarnación','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-encarnacion/'
'91','La Estación','Fraccionamiento','61508','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61508/la-estacion/'
'92','La Fundición (Quinta Manzana)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/la-fundicion-quinta-manzana/'
'93','La Garita de Coatepec','Ranchería','61538','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61538/la-garita-de-coatepec/'
'94','La Gironda (Hacienda la Gironda)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/la-gironda-hacienda-la-gironda/'
'95','La Guásima (Séptima Manzana de San Miguel)','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-guasima-septima-manzana-de-san-miguel/'
'96','La Joya de Manzanillo (Segunda Manzana)','Ranchería','61534','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61534/la-joya-de-manzanillo-segunda-manzana/'
'97','La Loma (Tercera Manzana de San Miguel)','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-loma-tercera-manzana-de-san-miguel/'
'98','La Lomita','Ranchería','61534','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61534/la-lomita/'
'99','La Mangana Infonavit','Unidad habitacional','61511','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61511/la-mangana-infonavit/'
'100','La Mesa','Ranchería','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/la-mesa/'
'101','La Mesa (La Mesa de Cedano)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/la-mesa-la-mesa-de-cedano/'
'102','La Mesa Chiquita (La Mesita Chiquita)','Ranchería','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/la-mesa-chiquita-la-mesita-chiquita/'
'103','La Mesa de Abajo','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/la-mesa-de-abajo/'
'104','La Mesa del Rincón de Curungueo','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/la-mesa-del-rincon-de-curungueo/'
'105','La Miel (Primera Manzana de San Felipe)','Rancho','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/la-miel-primera-manzana-de-san-felipe/'
'106','La Mojonera','Fraccionamiento','61530','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61530//'
'107','La Palma','Colonia','61505','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61505/la-palma/'
'108','La Palma','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-palma/'
'109','La Pera (La Mora el Aguacate)','Ranchería','61533','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61533/la-pera-la-mora-el-aguacate/'
'110','La Presa (Segunda Manzana Barrio de Santa Cruz)','Ranchería','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/la-presa-segunda-manzana-barrio-de-santa-cruz/'
'111','La Resistol (Segunda Manzana de San Felipe)','Rancho','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/la-resistol-segunda-manzana-de-san-felipe/'
'112','La Soledad (Cuarta Manzana de Francisco Serrato)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/la-soledad-cuarta-manzana-de-francisco-serrato/'
'113','La Viguita (Cuarta Manzana de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/la-viguita-cuarta-manzana-de-crescencio-morales/'
'114','La Y Griega','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/la-y-griega/'
'115','La Ziranda (El Fresno)','Rancho','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/la-ziranda-el-fresno/'
'116','Las Lomas de Aputzio (Las Lomas)','Ranchería','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/las-lomas-de-aputzio-las-lomas/'
'117','Las Majadas (Rancho de Guadalupe)','Ranchería','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/las-majadas-rancho-de-guadalupe/'
'118','Las Palmas','Colonia','61517','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61517/las-palmas/'
'119','Las Palmas','Fraccionamiento','61517','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61517/las-palmas/'
'120','Las Peras','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/las-peras/'
'121','Las Pilas','Rancho','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/las-pilas/'
'122','Las Pilas','Ranchería','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/las-pilas/'
'123','Las Pilitas','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/las-pilitas/'
'124','Las Rosas','Colonia','61514','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61514/las-rosas/'
'125','Las Tilias (La Haciendita)','Rancho','61533','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61533/las-tilias-la-haciendita/'
'126','Lázaro Cárdenas','Colonia','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/lazaro-cardenas/'
'127','Lechuguillas','Rancho','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/lechuguillas/'
'128','Linda Vista (El Bosque)','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/linda-vista-el-bosque/'
'129','Loma de Aparicio','Ranchería','61520','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61520/loma-de-aparicio/'
'130','Loma Larga','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/loma-larga/'
'131','Loma Linda','Colonia','61505','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61505/loma-linda/'
'132','Lomas de La Carolina','Fraccionamiento','61514','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61514/lomas-de-la-carolina/'
'133','Lomas de Oriente','Colonia','61509','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61509/lomas-de-oriente/'
'134','Los Ailes','Fraccionamiento','61514','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61514/los-ailes/'
'135','Los Escobales (Quinta Manz. de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/los-escobales-quinta-manz-de-crescencio-morales/'
'136','Los Fresnos','Colonia','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/los-fresnos/'
'137','Los Lampazos (Tercera Manzana)','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/los-lampazos-tercera-manzana/'
'138','Los Mejía','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/los-mejia/'
'139','Los Polvillos (El Crucero)','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/los-polvillos-el-crucero/'
'140','Los Reyes (Quinta Manzana)','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/los-reyes-quinta-manzana/'
'141','Los Romerillos (Tercera Manzana)','Rancho','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/los-romerillos-tercera-manzana/'
'142','Los Zapotes (Puerto los Zapotes)','Ranchería','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/los-zapotes-puerto-los-zapotes/'
'143','Macho de Agua (Quinta Manz. de Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/macho-de-agua-quinta-manz-crescencio-morales/'
'144','Macutzio','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/macutzio/'
'145','Manantiales de La Carolina','Fraccionamiento','61514','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61514/manantiales-de-la-carolina/'
'146','Manga de Clavo','Colonia','61519','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61519/manga-de-clavo/'
'147','Manzanillos (Primera Manzana)','Ranchería','61534','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61534/manzanillos-primera-manzana/'
'148','Mariano Matamoros','Colonia','61506','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61506/mariano-matamoros/'
'149','Melchor Ocampo','Colonia','61506','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61506/melchor-ocampo/'
'150','Melchor Ocampo','Fraccionamiento','61510','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61510/melchor-ocampo/'
'151','Mesa de Dos Ríos (La Mesa Octava Manzana)','Ranchería','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/mesa-de-dos-rios-la-mesa-octava-manzana/'
'152','Mesa de Loma Larga (Loma Bonita)','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/mesa-de-loma-larga-loma-bonita/'
'153','Mesa de los Alzati (Mesa de San Felipe)','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/mesa-de-los-alzati-mesa-de-san-felipe/'
'154','Mesas de Enandio (Cuarta Manzana)','Pueblo','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/mesas-de-enandio-cuarta-manzana/'
'155','México 68','Colonia','61519','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61519/mexico-68/'
'156','Miguel Hidalgo','Colonia','61518','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61518/miguel-hidalgo/'
'157','Mirador de Oriente','Fraccionamiento','61509','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61509/mirador-de-oriente/'
'158','Mirador El Fresno','Fraccionamiento','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/mirador-el-fresno/'
'159','Mirador El Fresno 2a. Etapa','Fraccionamiento','61516','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61516/mirador-el-fresno-2a-etapa/'
'160','Mirador San Juan','Fraccionamiento','61510','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61510/mirador-san-juan/'
'161','Moctezuma','Colonia','61505','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61505/moctezuma/'
'162','Mora del Cañonazo','Colonia','61508','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61508/mora-del-cañonazo/'
'163','Morelos','Colonia','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/morelos/'
'164','Morelos 1ra Etapa','Colonia','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/morelos-1ra-etapa/'
'165','Nuevo Amanecer','Fraccionamiento','61510','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61510/nuevo-amanecer/'
'166','Ocurio','Ranchería','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/ocurio/'
'167','Ojo de Agua (Tercera Manzana de Zirahuato)','Ranchería','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/ojo-de-agua-tercera-manzana-de-zirahuato/'
'168','Ojo de Agua de San Felipe (Primera Manzana)','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/ojo-de-agua-de-san-felipe-primera-manzana/'
'169','Paraíso de Cristal','Fraccionamiento','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/paraiso-de-cristal/'
'170','Poetas','Colonia','61507','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61507/poetas/'
'171','Primera Manzana','Colonia','61530','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61530/primera-manzana/'
'172','Puentecillas (Tercera Manzana de Donaciano Ojeda)','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/puentecillas-tercera-manzana-de-donaciano-ojeda/'
'173','Puentecillas (Tercera Manzana de Zirahuato)','Ranchería','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/puentecillas-tercera-manzana-de-zirahuato/'
